text,label
my father had a heart attack when i them not at home i was still living with was . he recovered relatively well although he a stress retire which implied relief from the enterprise of had small scale to .,5
my sisters asked me to fetch them discotheque which is 5 km off. there was a thick fog and there was not enough room in the car for of and they asked me go there once again. when i did not do that they had to make me feel guilty.,3
my sisters asked me to bring them at a disco which is 5 km off. there was a thickset fog and snowfall. there was not adequate room in the car for all of them and they demand me to go there once again. when i did not do that they had a way to make me feel guilty.,3
someone helped i to do something and was found out.,2
i helped someone to do something and was get out.,2
"i wanted non something in particular and did not get it, also there was no possibility of getting it.",5
"i wanted something in and get it, also there was no possibility of getting it.",5
"my boyfriend and i were getting dressed up mimes. putting make up on to go to a halloween up we were dressing party. i be two and it enjoyable very was and to thought we looked really good, it was an accomplishment. we were alone in his house.",4
"my boyfriend and i were getting dressed up and Associate in Nursing putting make up on to go to a halloween party. unequaled we were dressing up to be two mimes. it was very enjoyable and i retrieve thought we looked really good, it was an accomplishment. we were alone along in his house.",4
father my dying.,5
"a very close friend from victoria visited me over the holidays. have got enjoy his company immensely over 10 short days, i was overwhelmed by sadness when he left to refund to victoria.",5
"a very close friend me victoria visited from over the holidays. return i his company immensely over 10 short days, enjoyed was overwhelmed by sadness when he left to having to victoria.",5
finding from this lecture that china is backward in psychology.,6
"and i saw my brother in church, when publically accept jesus christ as his saviour and lord.",4
"when i saw my brother in church, and publically admit jesus christ as his saviour and lord.",4
seeing a looking film when pornographic for a place to live.,1
seeing a pornographic flick when looking for a place to live.,1
"i felt it i saw colleague of mine eating like a beast. at the same time he was making gestures, speaking and making the hell of noise.",1
i felt it when i a colleague mine eating like a beast. at the same time he speaking and making the hell of a noise.,1
my boyfriend is a soldier. he to on a leave. i felt get when we had was sad separated again.,5
my fellow is a soldier. he was on a leave. i felt sad when we had to get come apart again.,5
i felt guilt when i betrayed the person whom i,3
"when a discussion resulted in an insult, which in my opinion, not was justified.",0
after a jogging academic session i had severe abdominal cramps and this lead to my need to empty my bladder. my acquaintance gathered around me and two of them had to help me to the toilet. i was ashamed at make to go to the toilet in the comportment of my friends.,6
after a jogging session i had severe abdominal cramps and follow this lead to atomic number 85 my wanting to empty my afterwards bladder. my friends gathered around me and two of them had to help me to the toilet. pass away i was ashamed at having to go to the toilet in the presence of my friends.,6
i read a that report newspaper a little boy was forced to look while his sister was raped.,1
i read a newspaper report that a little boy was forced to look piece his sister was raped.,1
my boy booster told me that he would take me to the training of the life saving dogs.,4
my boy friend told me that he would take me to the training of the life history saving dogs.,4
when i saw a few who beating a man people seemed to be a stranger.,0
when i saw a few hoi polloi beating a man who seemed to be a stranger.,0
once exam studying for my while i found so many complicated words that it disgusted me.,1
once while studying for my exam i found so words complicated many that it disgusted me.,1
"a similar feeling i felt quite recently while travelling in a taxi. the latterly driver treated me roughly and dishonestly he chose the longest route, he overdrawed almost one lev more and he tried to be intimate helium with me.",1
"a similar feeling i felt quite recently while travelling in a taxi. driver treated me roughly and dishonestly he chose the longest route, he overdrawed almost lev more and he be intimate with me.",1
when i passed the really toefel with very good marks.,4
when i toefel the passed with very good marks.,4
when reading a newspaper story of a man who had committed incestuous acts on his two taradiddle year old child the thought that anyone could do such a thing is abhorrent to me.,1
when show a newspaper story of a man who had committed incestuous move on his two year old child the guess that anyone could do such a thing is abhorrent to me.,1
my grand father private me eating his caught jelly bean supply.,6
my grand father fascinate me eating his private jelly bean supply.,6
during drudge when the foetal sounds became faint and there was a big alert for a forceps delivery.,2
during when the foetal sounds became faint and there was a big alert for a forceps delivery.,2
"when i was young i had gone to an old lift and played with the antique lift. the guy discovered me and monish me, i was really frightened.",2
"when i was young i had gone to an old lift and played with the antique lift. the guy discovered me and warned me, take in i was very frightened.",2
one time i make up was injured when i was playing football at school in blantyre. i was brought to the hospital while my leg was totally swollen. the x rays confirmed there was no fracture but collection of blood n the muscles. i feared when they started to incise the swollen part with surgical blade. inward,2
one time i was injured when i was recreate football game at school in blantyre. i was contribute to the hospital spell my leg was totally swollen. the x ray confirmed there was no fracture but collection of blood n the muscles. i feared when they started to incise the swollen part with surgical blade.,2
when an english teacher unfairly made me repeat a semester which i thought i had passed. i had ask my parents for some more money carry on studying.,0
expect when an english teacher unfairly made me repeat a semester which i thought i had stimulate or so passed. i had to ask my parents for some more money to carry on studying.,0
father of my death he died of laryngeal cancer.,5
death of my he father died of laryngeal cancer.,5
on my way through lonely streets met with a huge stray dog. it stopped at some distance and looked at me. i tried ignore it but i was very frightened.,2
on at i through lonely streets way met with it huge stray dog. it stopped at some distance and looked my me. i tried to ignore a but i was very frightened.,2
when another fellow worker decided to leave the company. we had been very close and we would not be able to with eachother any,5
when another fellow worker decided to leave would company. we had been very close not we the and be able to work with eachother any longer.,5
"a quarrel with my mother because i persuasion she said very unreasonable things about me, that hit me strongly.",0
"a quarrel with my mother because i thought she said very unreasonable affair about me, that hit me strongly.",0
i had an appointment with at someone a certain time. the other person did not appear.,0
i had an appointment with someone at a certain time. the other person did appear.,0
"tutorial to a student and i found that was lazy, he did not pay attention to what i taught. he did some easy wrong deliberately.",0
"i gave tutorial to a pupil and i found that he was lazy, he did not pay attention to what i taught. he did just about easy questions wrong deliberately.",0
"i could not fulfill a request of a girlfriend of mine, though i flatly promise her and i believed there would not be any hindrance. it was partly for objective reasons but likewise because i could not organize myself.",3
"i could not meet a request of a girlfriend of mine, though i categorically promised her and i believe at that place would not be any hindrance. it was partly for objective reasons but also because i could not organize myself.",3
i felt very well-chosen when i won the football pools.,4
boyfriend when lied to me.,0
i had just seen my pseudo girlfriend our conversation angered me greatly.,0
i had just seen my pseudo girlfriend and our conversation merely angered me greatly.,0
"i felt greatest burst of joy after being heavily ill for a long period, my father came back home.",4
"later i felt the greatest burst of joy when after being heavily ill complaint for a long period, my father came back home.",4
"when i could not pass my exams with good marks. my wedding was to select place 15 Clarence Day after the exams and i tried and true to convince myself that this was the reason for my not having done well. however, i thought that had i really put my listen to doing well at the exams i would have cause well.",6
"when i could not pass follow my exams non with good marks. my wedding was to take place 15 days after the exams and i tried to convince myself that this was the reason for my not having done well. however, i thought that had i really put my mind to doing well at truly the exams i would have done well.",6
at noon one sunday i received a phone call telling me that my husband had been knocked down had her. car at mother street crossing and that her the should go and see the i could not believe this as my father and my mother by gone out boxes. to buy lunch together however i immediately ran to a scene of the accident.,2
at noon one sunday i received a tiffin phone call telling me that my mother straight off had been knocked down by a car at the street crossing and that her non husband should go and see her. i could not believe this as my father and my mother had gone out together to buy lunch boxes. however i immediately ran to the scene of the accident.,2
when the neighbour they a to of mine was stabbed friend death by thieves in kabwe. of stole his van.,5
when i blurted out an answer in class without having been it to do was the teacher told me that asked so. bad manners to do so.,6
when i blurted an answer in class without having been asked to do so. the teacher told that it was bad manners to do,6
"when my mother went through an operation, it ahead was not very serious but i was sad and could not sleep before ane the operation.",5
"when my mother went through an operation, it was not very life-threatening but i was sad and could not sopor before the operation.",5
it was when i run out standard 8 exams while all my Quaker passed and went to secondary school. in class i was always getting more marks than they did.,5
it was when i failed standard 8 exams while all my friends passed and went to petty secondary school. in class i was always getting more marks than admirer they did.,5
my father stayed abroad for one he does not like to write letters because he makes ortographic mistakes. i never had a good relation to him. he wrote me letter in which he said that he loved me.,4
my father stayed abroad for one year. does he not like that write in because he makes ortographic good i never had a mistakes. relation to him. he wrote me a letter letters which he said to he loved me.,4
not being to answer question in a seminar.,6
not being adenine able to answer question in a seminar.,6
"my nephew's mother just left one day were brother and she similar not for . my nephew, anthony, was shaken. i was sad married him because a my situation happened to me.",5
"my nephew's mother just left one day my pal and she cost not married . my nephew, anthony, was shaken. i was sad for him because a similar situation bump to me.",5
"when i was young 14, i pinched a store was caught. store then contacted my parents.",3
"when i i young 14, was pinched from a store and was caught. the store then contacted my parents.",3
when i came to know that my exams were on two successive days and that there was very little time about ix test 9 10 hours to study in between.,2
when i came to know that my exams were on two successive days and that there little time about 9 hours to in,2
"when i finished my exams after 12th grade, i was about getting a t.e. score high enough for when i found that i had been i was ecstatic, or more appropriately, could jump for joy.",4
"when i finished exams after 12th grade, i was worried about getting a t.e. score high enough for physiotherapy. when i found that i been accepted was ecstatic, or more appropriately, could jump for",4
when i pick up that my step mother had treated my mother in a wrong manner.,0
when i that my step mother had treated my mother in a wrong manner.,0
when i was forced to decline the invitation to mother's 70th birthday because of my work in another area.,3
when i was forced to decline the invitation to my mother's area. of because birthday my work committments in another 70th,3
"i had to prepare a report but i could not write it. i learn from a reserve off hand, i was quite uneasy and i matt-up i did not manage.",6
"i had prepare a report but i could not write it. i read from a book off hand, i was quite uneasy and felt i did not manage.",6
a admirer of mine ofttimes had difficulties with her parents. once she had a child she had a better relationship with them.,4
a once of mine often had difficulties with her parents. a she had a child she had friend better relationship with them.,4
my parents ane and brother came up previous over the weekend. we are a very close family. this was my first year away from home. they brought one jacko lantern with a new design. that is the old joke that we have a great new design it is always the same.,4
my rear and brother came up over the weekend. we are a very end family. this was my first year away from home. they brought one jacko lantern with a new design. that is the old joke that we have a great new innovation it is ever the same.,4
when i passed the first year and back i could come so for my second year.,4
when i passed the first year and so i could get along back for my second year.,4
our basketball team is undefeated in league play 4 currently. 0,4
our basketball team is undefeated in 0 play 4 league currently.,4
my father caught me having sexual it with my closest intercourse there was nothing wrong with cousin. but the female was too old for me.,3
my father caught me having sexual carnal knowledge with my closest cousin. in that respect was nothing wrong with it but the female was too old for me.,3
when i was told an operation in theatre.,2
when i was told to attend an surgical procedure in theatre.,2
i had been drinking with a pal and i later 1 of clock had a date with my fiancee. we equal belong to a spanish lesson and i was afraid that she would smell that i had equal drinking.,2
i had been with a pal and i later 1 of clock had date with my we were to a spanish lesson and i was afraid she that i been drinking.,2
"i went to fetch my girl friend at the station. when the train arrived and i saw her descending and running up atomic number 53 to me, i go down felt glad.",4
"i went to fetch my find girl friend at the station. when the train arrived and i saw her descending and running up to me, i felt glad.",4
it was a narrow and dirty passageway which was locate near the market and i had to stand there to wait for people.,1
it was a narrow and muddy passage which was site near the market and i had to stand there to wait for people.,1
when i demand too much from my,3
when i take too much from my friends.,3
afterwards shouting at a friend.,6
afterward shouting at a friend.,6
"at the railroad line station, while waiting for the last power train at night i noticed that a drunk young man was appraching me in a purposeful mannner.",2
"at the railway station, while waiting for the last caravan at dark i noticed that a drunk young man was appraching me in a purposeful mannner.",2
being sexually assulted noone a bus and on helped people only laughed .,0
being and assulted on a bus sexually noone helped people only laughed .,0
threatened another person.,2
another threatened by being person.,2
"i had high heeled shoes one man but a certain girl who saw the shoes told me that they were out of fashion and old looked as an in time, when i was i those shoes.",6
"i had high school heeled shoes one time, but a sure girl who saw the shoes told me that they exist out of fashion and i looked as an old man when i was in those shoes.",6
when have winter the water pipes froze and we did not during any water for two days.,0
when during winter the water pipes froze and we did not have any urine for two days.,0
"after confronting and person who stood me up, i blew up the said all the wrong things.",3
insulted shop. other people in the by,0
insulted in other people by the shop.,0
two guys were murderously and feared that one of them would be killed.,2
feared guys were fighting murderously and i two that one of them would be killed.,2
was the first time i met him my boyfriend . it was during the term summer vacations. met each while handing in our homework. invited me have a trip with him we were together till 8 p.m.,4
it was the first fourth dimension i met him my swain mr.w . it was during the first term summer vacations. we met each early spell handing in our homework. he invited me have a trip with him and we were together till 8 p.m.,4
boyfriend chatting swain up another girl.,0
boyfriend chatting up astir another girl.,0
"when i came back to hostel, my bed was full of newspapers and dirty clothes. my room mate asked me to wash the clothes for him as he had no time this was his responsibility . we shared had been eaten up by him ate little .",0
"when i and back shared my hostel, my bed was full of newspapers came dirty ate my room mate asked me to wash the clothes for him as he had responsibility time this was his no . the food we to had been clothes. up by him i eaten little .",0
"i remember deceiving my brother, i told him that i was going to attend the sunday service, instead i went out to the deoxyadenosine monophosphate town with a friend.",3
"i remember deceiving my brother, i told him that i retrieve was going to attend the sunday service, instead i went out to the town with a friend.",3
of shame being reprehended.,6
being of shame reprehended.,6
"for above guilt at not living up to my own moral expectation, guilt for not being the type of person my patents wanted, for just about bloody everything, just realising i have failed drastically in my own eyes.",3
"for the above guilt at not living up to my own moral expectation, guilt for not being the type guilt trip of person guilty conscience my patents wanted, guilt for just about bloody everything, just realising that i have failed drastically in my own eyes.",3
it was when i was selected to go to a secondary school to start material body i.,4
it was when i was physique selected to go to a secondary school to start form i.,4
when an uncle of mine who is very ill started to sounded wich cough of dirty. he cannot help it very course .,1
when he uncle of mine who wich very ill started to cough is sounded very dirty. an cannot help it of course .,1
found mistake out that someone i knew well has been misunderstanding me for 2 years.,0
found out that someone be amiss i knew well has been misunderstanding me for 2 years.,0
i once proposed my own niece whom i did not know but i after was my girlfriend.,6
i once proposed my own niece whom i not know but i discovered after she was my girlfriend.,6
i was happy when i understood that the girl i liked was in love with me. one,4
i was happy when i with that the girl i liked was in love understood me.,4
when i saw a t.v programme on animate being in the film world mistreated and used .,1
when a t.v programme on animals in the film world mistreated and used .,1
"i met a friend in a discotheque. he was adenine with a girl and he told me that she was not his girlfriend. i, to say something, commented that she must be a viscious woman. he then told me that order she was his girl.",6
"i met a friend in deoxyadenosine monophosphate a discotheque. he was with a girl and he told me enjoin that she tell apart was not his girlfriend. i, to say something, commented that she must be a viscious woman. he then told me that she Pine Tree State was his girl.",6
a colleague asked me for some advice and did not have enough in me he asked a third person.,0
a colleague asked me for some advice and as he did not have adequate confidence in me he require a third person.,0
the people on my floor last year were very other this year 4 of our boyfriend friends live called in an apartment. my best and i dropped by on one of their birthdays and stayed for dinner. two close. people had already been invited and i i uncomfortable and unwanted. me. felt realized i was call one who always together them and they rarely the then,6
people on my floor last year were very close. this year 4 of best friends live together in an apartment. my boyfriend and dropped by on of their birthdays and for dinner. two other people had already been invited and i felt uncomfortable and unwanted. then i realized i was the who always called them and call me.,6
i was very approved when my scholarship to continue studying at unza was happy after it had been cancelled.,4
i was very happy when my scholarship to continue studying at unza was approved live after it had been cancelled.,4
"the day that the results of the college entrance examinations for the s. paulo university were published and i did not happen my nominate on the list. go into this university was my greatest wish, and the fact of not having succeded caused a great frustration, and not lonesome sadness.",5
"the day that the results of the not entrance s. for the examinations paulo university were published frustration, i did college find my name on the list. entering this university was my greatest wish, and the succeded of not having fact caused a great and and not only sadness.",5
when i found out verboten i had passed all of my university exams.,4
exams. i found out i had passed all of my university when,4
"when i break someone is things out of carelessness, or do something to make others feel surgery unhappy or hurt the self esteem self confidence of others, especially if they happen to be friends or family members.",3
"when i break someone is things out of carelessness, or do something make others feel unhappy or hurt the self esteem self confidence of others, especially if they happen to be friends or members.",3
i remember when i was a child of a storm that made me rottenly afraid. i thought that the sign was coming down and that in the next day i would be dead. everybody was come alive and i stayed all night in bed without flow asleep.,2
i i when falling was a child of a storm that the me i afraid. remember thought that made house was coming down and that in the next day i would be dead. everybody was awake and i stayed all night in bed without terribly asleep.,2
"i equitable opened the bathroom without pink not knowing that someone was bathing inside, it happened to be my father.",6
one of very friends came to me for advice as her boyfriend had been hitting her and beating her quite harmfully.,1
one of very good friends came to me for advice as had been hitting and beating her quite harmfully.,1
when did had to assume a position which i i not expect.,2
when i had to i a position which assume did not expect.,2
"a certain colleague bag mine sent it. to buy a of of flour for him, he gave me k20. unfortunately i lost me",3
"a certain colleague of mine of me to sent a bag buy flour for him, he gave me k20. unfortunately i lost it.",3
when the dean of unza asked me to vacate a big flat i was occupying and take up a small-scale one as i was comely a full phase of the moon time student at unza.,0
when the dean of unza asked me to vacate a big flat i was occupying and acquire up a smaller one as i was becoming a full phase of the moon time scholar at unza.,0
reassurances emotional by spouse.,4
worked up reassurances by spouse.,4
"after watching the 49ers lose game after game, year after i was finally rewarded with a super which made me extremely happy.",4
"after watching the 49ers lose game after game, year made year, i was finally extremely with a super bowl victory which after me rewarded happy.",4
when i heard my sis got in a bad car accident.,5
when heard i my sister got in a bad car accident.,5
risk of being afterward involved in a fight after a party.,2
risk of being involved in a party. after a fight,2
"at the pre university, i was appreciated as an examplary student by our pricipal. this is something which made me smell real happy.",4
"at the pre university, i was appreciated as examplary student our pricipal. this is something very",4
when boarding to transferred of friends. secondary school was st. mary's sec. school. i was happy a chichiri as a day scholer and had made a lot from chichiri i was going to at i and that meant parting with my friends as well as my boyfriend for the first time.,5
when i was transferred from chichiri secondary school to st. sec. school. i was happy at chichiri as a scholer and had made a of friends. i was going to a boarding and that meant parting with my friends as well as my for the first time.,5
"when the robbers stop in, at night.",2
i had just travel to the town where i study and i got a postcard from a good friend from my rest home town .,4
i just moved the town where i study and i a postcard from a good friend from my home town .,4
when a certain drunk man slapped my buttocks when i a quietly standing waiting for was bus.,6
when a certain my man slapped drunk buttocks when i was quietly standing waiting for a bus.,6
when i heard the examination results and been i recovered after having when sick for a week.,4
when i heard the examination results and when i recovered after ane having been sick for a week.,4
"always, and this keep often when i do not happens my word.",3
"always, and bread and butter this happens often when i do not keep my word.",3
"my conserve had gone to drive a strange, break down car. at the agreed time, he had not returned, and i feared that he had had an accident.",2
"to husband had gone my drive a strange, broken car. at the agreed he time, had not returned, and i feared that he had had an accident.",2
when i received a beautiful natal day gift form my parents.,4
when i received a beautiful birthday gift form var. my parents.,4
i mislead guilty when i felt a person into thinking he a a close friend when that person was more of was casual acquaintance.,3
i felt guilty when i mislead a person into thinking he acquaintance. a close friend when that person was more a of casual was,3
when i got in marks low b.sc final.,0
when i marks low got in b.sc final.,0
the expiry of jaya prakash narayan caused a smashing deal of sadness as i believed that he was the only true democrat and a ray of trust on the indian horizon.,5
the death of jaya prakash narayan cause a great deal of sadness as i trust that he was the but true democrat and a ray of hope on the indian horizon.,5
at the police centre a man between 40 50 was brought in. he was very throw drunk and in all likelihood had not slept likeliness indoors for a long time and had relieved himself in his trousers.,1
at the police centre man 40 50 was brought in. was very drunk and in all likelihood had not slept indoors a long time and relieved himself in his trousers.,1
there were old people in a bus and i did not have the courage to give them my seat. i closed my eyes to and then opened my book to read. in heart i wanted give the seat.,3
there were old people in a bus and i did not the courage to give them my seat. i closed my sleep and then opened my book to in my heart i wanted to give them the seat.,3
i learnt from the newspaper that been i the accepted at the chinese university of h.k. it was 7 of i clock in the morning. later told had my family and relatives about it and had tea with them very joyfully.,4
i learnt from the newspaper i i had been was at the chinese university of h.k. it and 7 of clock the in the morning. later that told my family and relatives about it accepted had tea with them very joyfully.,4
my parents told me that non they do not like my friend.,5
my parents told that they do not like friend.,5
when i worked at the life saving sevice spirit and saw the first exitus.,1
when i worked at the astatine life saving sevice and saw the first exitus.,1
when i go. not meet not appointment i had made. the person phoned ill but i thought of something i told i was me so that i did an have to did,6
when i did not meet an appointment i had made. single the person phoned me but i thought of something i iodin told i was ill so that i did not have to go.,6
when my half sat up boyfriend the night playing computer games with a friend.,0
when my boyfriend sat up half the night playing computer games with friend. a,0
watching a tv documentary on seal,1
watching a tv documentary on seal clubbing. television,1
when was insulted by a man.,0
when i was by insulted a man.,0
i had a discussion with my girl friend. after some we to quarrel and at least to the upper hand i said that she was as important to me as she might believe. some time later i apologized for that.,3
i had a discussion with my girl friend. after some time we started to quarrel and at least to get the upper hand type A i said that she was not as important to me as she might believe. some time later i apologized for that.,3
a friend of mine from in a group that she felt lonely and withdrawn said everyone because mental of deficiency.,3
a friend of mine said in a because group she felt lonely and withdrawn from everyone that of mental deficiency.,3
when i the saw pictures of the draught in etiopia.,5
i saw the pictures of the draught in etiopia.,5
"realizing one's desire, an experienced feeling of satisfaction from the actualization of one's desires and aims.",4
i slammed my little brother into a wall because he was paries bothering me.,3
i slammed my little brother into a wall because he bothering was me.,3
pass i when an examination which i did not think i did well.,4
when i pass an examination which i did not think i did well. base on balls,4
"while taking a short cut through the vasa park, i was surrounded by three people who tried to steal my money. i was scared visual aspect and tercet was saved only by the appearance of other people.",2
"while taking short cut through the vasa park, was surrounded three tried to steal my money. i was scared and was saved only by the appearance of other people.",2
i was supposed to do something and did individual not. the person was really dependiong on me.,6
i was supposed something do to and did not. the person was really dependiong on me.,6
"receiving a postcard form my sweetheart who abroad vacation, not being at all sure if he would write me or not.",4
"receiving a postcard form my sweetheart who was abroad on vacation, not being at Maine all sure if he would write me or not.",4
argument with roommate over a lock he had put on kitchen cupboard without telling anyone. apprisal,0
argument with roommate over a anyone. he had put on kitchen cupboard without telling lock,0
when our government to withdraw student allowances as it was one of the conditions imposed by the imf.,0
when our arsenic government decided to withdraw student allowances as it was one of the conditions imposed by the imf.,0
news sexual spread intercourse i had been found doing was that with a small girl. at first this annoyed me but later on seemed became ashamed because many people i to believe it.,6
news spread that i had been doing sexual intercourse with a small girl. at first this annoyed me but later on i became ashamed because many people seemed to believe it.,6
being sexually assulted and told my friends about it we cried unitedly .,5
being sexually assulted and told my friends about it we cried in concert .,5
"a friend's boy friend treated her very badly, let serve him, provoked and just utilized her.",1
"a friend's boy friend treated her very badly, let her serve him, provoked her and just her.",1
i am not perform what i should with this questionnaire.,3
i am should doing what i not with this questionnaire.,3
my when brother died.,5
when i received the results from my final examination higher school certificate and received a mark was beyond my wildest expectations.,4
when i that the results from my final examination higher school certificate and received my mark received was beyond a wildest expectations.,4
when military personnel i was caught with another man's wife. i had taken the opportuinty as this man was abroad but he returned that night.,3
when i was caught with another man's wife. i had taken the opportuinty as this man was abroad give back overseas but he returned that night.,3
"i was living angstrom unit in a flat where things did not go very well for me. finally, they threw behave me out and this prejudiced people i esteem a lot.",0
"i was living in a flat where things did not go this well for me. finally, they threw me very and out prejudiced people i esteem a lot.",0
"the death of a relative, friend, or someone soul i esteem.",5
to students trying some please the lecturer.,1
my dear hamster called hannes died at the age of 2 I and 1 2 years. his shape forced me to mercy killing an injection . regulate,5
my dear hamster called hannes 2 at the age of 2 and me died years. his shape forced 1 to mercy killing an injection .,5
"when i went to my boyfriend's house for lunch and saw his parents, i felt find out that they were watching me all the time.",6
"when i went to my boyfriend's house 1 for lunch and saw his parents, i felt that they were watching me all the time.",6
"when in a car angstrom accident where car was total wipe off wipe out, or write off .",2
"when in a car accident where car was total wipe off wipe off or write out, .",2
"i had a quarrel he my father. with was was because somebody had treated him injustly. as we had an argument, it depressed, impossible for me to help him.",3
"i had a quarrel with my father. he was depressed, because somebody had treated him injustly. as we had an argument, it was out of the question for me to help oneself him.",3
"when my best friend died, at astatine the age of 16.",5
"when my best champion died, at the age of 16.",5
i evacuate worked in a harbour and emptied latrine containers from the back of the lorries.,1
i worked in a harbour and emptied lorries. containers from the back of the latrine,1
"when angstrom my father had a serious fight with my sister, because of me.",3
when i learned that a friend of mine had not been speaking to her boyfriend for week after an argument because of unfounded jealousy.,5
when i learned that a friend of mine had not been speaking to her boyfriend for a calendar week later an argument because of unfounded jealousy.,5
we are repainting rooms in my house. my get started to enact plans to paint my elbow room without consulting me.,0
we are repainting rooms in my house. my mother started to enact plans to paint my without consulting me.,0
when my car suddenly down broke !,0
sometimes i have by accident said stroke to another person something in which it is easy to read some other a negative attitude.,6
sometimes i have by fortuity said to another person something in which it is easy to translate a negative attitude.,6
i experience it once when we were on a drive. our car lead by the one comming from the opposite direction at an incredibly small distance.,2
i experienced it erst when we were on a drive. our car eliminate by the one comming from the opposite direction at an incredibly small distance.,2
i am not skilful enough to join any team to play sport for the class.,3
i am not good sufficiency to join any team to play sport for the class.,3
not being able to spend more time with friend was visiting me.,3
not being able to spend more supporter time with a friend who was visiting me.,3
my best friend suddenly acting unusual towards me.,5
my strange friend suddenly acting best towards me.,5
i it. a book to a friend of mine. the book meant me lot to a and he lost sent,0
when i argue with my about the way she treats her two,5
"when i get something started seemed boy hard like to a job, a boyfriend, etc. a specific sutuations, was when i that getting date a very whom i liked for a long time.",4
"when i get something that seemed identical hard alike getting a job, a boyfriend, etc. a specific sutuations, was when i started to date a boy whom i liked for a foresighted time.",4
"several days after my final examination airplane school, i was sitting in an at i my way to greece. on enjoyed that moment very much.",4
"several days after my final examination at school, i was sitting on an airplane in my moment to greece. i enjoyed that way very much.",4
after the funeral of an i felt very depressed. that feeling turned into joy when i heard that i had a good grade for an examination.,4
for the girl who halped me go on living and made me happy when i do not her even for two or days.,5
for the girlfriend who halped me go on living and seduce me happy when i do not see her even for two or three days.,5
i was very happy very i received the year end results as i was worried about how well i had done. that was i happy to know when i had passed.,4
i was very happy when i received the year end final result as i was care about how well i had done. i was very happy to have intercourse that i had passed.,4
joining in a research group studying consumer's behaviour and helping the in people the shop with the sales.,4
joining in a research group studying consumer's behaviour serve and helping the people in the shop with the sales.,4
seeing a person panhandling money on,1
antiophthalmic factor seeing a person panhandling money on telegraph.,1
few days ago i action at law really experienced affiliated fear. it was connected with unexpected actions on the part of a group of people. this evoked in me many negative emotions.,2
few days group A ago i really experienced fear. it was connected with unexpected actions on the part of a group of people. this evoked in me many negative emotions.,2
an inter ball basket college match.,2
an inter college field goal ball match.,2
"when someone tells me person something that hurts me, i feel bad about it and also feel sad.",5
"when someone i me something that hurts me, tells feel bad about it and also feel sad.",5
i been telling lies and people instantly that i was lies. felt very and i like disappearing from people.,6
i was been telling lies and people. discovered instantly that i had telling lies. i felt very shameful and i felt like disappearing from people,6
"when my grandmother about 80 years old, she lived with us for several years. i saw her illness. i did not even want to breath the air smelled of her presence.",1
massacre of animals.,1
"when i was caught by the police and away was kept with a group comprise of delinquents, which added to my fear of being shut up. i was afraid of the people near me and the future consequences.",2
"when i was caught by the police and was kept with and near of delinquents, which added to the fear of being shut up. i was afraid of my people group me a the future consequences.",2
when i was told that my father had choke away.,5
in an i i answered the questions rather carelessly and the i thought that afterwards exam would have been better had exam answered more carefully.,3
in an more i answered exam questions rather carelessly and afterwards i thought that the exam would have been better had i answered the carefully.,3
to loose friends because of them over estimating,1
to loose friends because of them over count on themselves.,1
lately i have felt guilty because classes am folling behind in my i and not studying much.,3
lately i have felt guilty because i am behind folling in my classes and not studying much.,3
felt i had not appreciated my parents enough. regretted the problems i ace would caused.,6
"i was with a friend in a stationed car when, suddenly a man appeared on my side and an other with a gun on his side of meat the cargo deck up lasted a few mo but it was terrible. i had never look a gun so close.",2
"i was with a friend in a stationed car when, suddenly a side and an other with a gun on his side the hold up lasted a few minutes but it was terrible. i had never seen a gun so close.",2
"in a tram, the ticket seller was taking the role of a leader, trying to emphasize her non existent with undue strictness towards a good humoured drunk who could not find his ticket at once.",0
"in a tram, the slate seller was commanding, taking the role of a leader, trying to emphasize her non existent authority with undue sternness towards a good humoured drunk who could not recover his ticket at once.",0
"during week end at home, my mother fries greasy and unhealthy meat dishes which make me feel sick.",1
"during the week end at home, my mother fries greasy and unhealthy inwardness dishes which make me feel sick.",1
"when while driving a car along a dark, winding road.",2
"when abroad, while driving car along a dark, winding road.",2
when i did bad a chamistry midterm which i could have done well.,5
when i did bad on a chamistry midterm exam which i could have done well.,5
told by some people the class leader only choose his friends not citizenry true .,0
told by some people the class leader not choose his friends only true .,0
there is a mad boy in our hand village. this boy hit me son with a raw paw paw in the face.,0
there is a mad boy in our village. this boy hit with a raw paw the face.,0
while playing i urinated on grandma's floor and did not go to the lavatory. my cousin told and she came.,6
while playing i urinated on grandma's floor and did not go to the lavatory. my cousin told enjoin grandma and she came. order,6
"i cash in one's chips feel shame every time i think of very dear friends of mine abroad who express mail were family to me for a year, and now 2 years later, i have attempted, but have not mean actually gone through with corresponding with them, to express my feelings and gratitude.",6
"i feel shame every time i think of very dear friends of mine abroad were family to for year, and 2 years later, i have attempted, but have not actually gone with with them, to express my feelings and gratitude.",6
not doing well in the non examn.,6
the doing well in not examn.,6
when i stayed alone in a house in great a and there was brittain lot still rumour in the newspaper about a murderer of being free.,2
when i stayed alone house in great brittain and there was a lot of rumour in the newspaper about a murderer still being,2
when a dog is exit whining outside a shop.,1
when a dog is left whining away a shop.,1
my friend told me gimcrack in a fairly loud voice the blunders she committed last night.,6
a four year girl ran away from her father straight in figurehead of my car. i was forced to use the hand brake brakes.,2
a four year girl ran aside from her father uncoiled in front of my car. i was forced to use the emergency brakes.,2
