text,label
my husband suddenly fell ill seriously and during the medical examinations we did not know what would follow.,2
"when i went to a sauna with my father for the first time i was 16 . when i entered the sauna naked, i felt ashamed for a short time.",6
receiving my result slip pass on my birthday.,4
went to a lecture about chinese history and hear about the opium war.,6
"one day my mother went to visit her friends. when she came back she scolded me for not having kept the house in order, so i decided not to talk to her.",3
when i learned that my brother had spoilt an lp of mine.,0
when an unknown person provoked me verbaly and physically.,0
when i realized that i loved someone of the opposite sex.,4
getting very low marks in mathematics.,6
my father's death in january 1983 moved me deeply. the gloom prevailed for almost two years and i am still to recover from it.,5
"when, for example, i was not approved to continue my studies at the moscow university, no matter that i had the highest marks and in general the best records of all the candidates.",0
discussion with my mother about the way to educate my children. i felt anger against my mother.,0
"a friend of mine was hospitalized after having been diagnosed as having typhoid, he had to forgo his exams and also his ambition of doing a dissertation at the m.a level. it was a very sad event for me and i felt very sorry for him so i volunteered to stay with him in the hospital.",5
ctiticized by teachers in public.,6
i was angry when i heard that my only girl was going about with another man. so i decided to drop her but later the story came to be untrue.,0
i was in a sanatorium. in front of me a boy fell down from his invalid's chair. i could help him but i did not. i felt like being paralysed.,3
"one day before christmas, i went shopping with my brother and his friend. we had a good time. but on the way home we were almost in an accident because the weather was bad.",2
"we were walking in the park at night. it was very dark and very late. we began to hear foot steps all around us, and we could not find our way out.",2
when harassed by this boy it was sexual refer to guilt .,6
when i was afraid to tell my sports teacher at secondary school that i had not participated in the sports activities the previous day.,3
i ride my motorbike in my village and everyone stares at me as if i was a rare specimen.,6
when i entered the dissection room for the first time and was exposed to preserved dead human bodies.,2
i feel fear when i only imagine i could lose confidence in my own abilities and powers. a similar feeling i feel sometimes before an exam.,2
heard some postgraduate students talking about girls being unsiutable to do medicine.,1
it was my father's birthday party when i was asked to bring a tray of tea and other drinks.,6
a friend catched me while masturbating. i am not fully sure whether she saw it or not.,6
"a gathering of a social sports club at which they proceeded to show pornographic videos and then afterwards when most people had had quite a bit to drink carried on in a very degrading, unmoral manner especially females exposing and flaunting themselves with no shame or embarassment.",1
"one day, when i realized that i was alone, i felt fear of loneliness.",2
when i was caught stealing money from my father.,6
i happened to have met one of my teachers in town during working hours. the badness was i did not ask for permission to go out and i was guilty conscious.,3
when i first suffered from syphilis.,5
i am afraid before an exam or colloquium.,2
"while still at school a friend died of cancer, after being ill for a long time, she was 17 yrs old.",5
"flirting with other girls while i already had a very good relationship. when there are problems in my relationship, the flirting increases as does the feeling of guilt.",3
when my boyfriend went away for a month long holiday without me.,0
i failed my nutrition paper which was the paper ending the course.,6
i locked myself out.,0
i have been afraid several times. what marked me was that i almost did not enter university.,2
when someone in my family died.,5
"when my boyfriend revealed that he knew that i had discovered things of an important nature about him, i felt ashamed as i had not mentioned it earlier.",6
discussing psychology with my friends before the lecture.,4
"when i had to travel alone, unescorted for the first time. it was an over night journey by train to a distant place.",2
at my grandfather's funeral my grandparents virtually raised me as my mother was a solo parent and had to work.,5
the high school entrance exam.,4
when i was in lower six class during the summer i joined a research group of the chinese university student union. i knew a lot of cv students there. a year later one of them was travelling in mainland china and he got t.b. he died a few weeks after coming back to h.k. we all got together for the funeral and when i looked at the body for the last time i felt extremely sad.,5
"when i read the diary of the girl with whom i was living, it was about another boy with whom she had been going around some time back.",5
when i heard a rumour that the 1st year exam results were out. i had fear that i might be one of the failures.,2
when i was just to be divorced.,2
"i complained about a colleague's behaviour as she goes back on her word, is often absent and is irresponsible. i found out that she was an alcoholic and was trying to fight againt her addiction.",6
i bought a new bed for my apt. and it squeaks when you move on it. i tried to fix it but could not.,0
china winning the asian olympic games.,4
i applied for a job of galso counselor and i made the strongest possible application but was denied an interview. i felt disgusted at the system which by promoting the because of minorities makes employing whites lowest priority.,1
"attending to a demand made by a client i work in a bank i suggested her an application of money in a week ahead, but i informed her wrongly. the client arrived a week after and the application was not made and she lost with this a lot of time and money.",3
cannot remember specific event besides just being moderately happy until a year or so ago.,4
"during the last academic year i.e 1983 1984 just before the closure, we were surrounded and threatened by the paramilitary forces.",2
a large german shepherd dog ran and barked at me he did not bite fortunately .,2
did not return the library book on time.,3
i went home late one evening and saw that the security lights were off. i got inside the gate and just then i realized that the dogs may be outside.,2
"when i was 20 years old, i fell severely ill and was bed ridden for 6 months. i felt very scared for my health and my studies.",2
one day i took my playmates to the river to swim and play. one of them was epileptic so he drowned into the water. i felt guilty because it was me who took them there.,3
when i bought new skis i was ashamed to tell the assistant that i am not good at skiing and therefor bought racing skis.,6
i remember that when i was in school i saw a case of partiality one of the teachers gave private coaching classes to some girls and she would give these girls extra attention in class and would ignore the others.,0
when someone took my things without having asked for my permission.,0
i once felt that my last hour had come when i was unexpectedly found in the hands of.,2
when i saw the movie poltergist .,2
"my sister gave birth to twins, healthy ones.",4
saw someone spitting in public.,1
"when i went to report a stolen good at the police station, the woman officer in charge was very rude and did not seem to have respect for anyone.",1
fear of punishment for having broken an item of value to my parents.,2
when an untidy and heavyly drunk person made endeavours to approach me.,1
my sister won a scholarship to norway and it was particularly as she walked across the tarmac to get on the plane and she looked back at us.,5
when i found out that the guy i was dating at a particular time had a steady relationship going on with someone else for a long time.,0
when i learned that several people had died in the street due to the cold weather.,0
i do not recall being scared in the near past.,2
when i was told that i had not been successful in getting the job i had been expecting. i was sure that i was sufficiently qualified.,5
at about midnight i had to go by bike through graz alone. on the whole it was a distance of several kilometers. a car followed me through the streets. only when i went into a one way street the car disappeared. the rest of my way home i was very afraid.,2
"a kitten had wandered into our office, and i was told to take it back across the street. when i crossed back, the kitten followed me and was run over and killed by a car.",3
the man i am going around with gave me a very special present.,4
when i discovered that my mother had been involved in adultery.,1
i slept with a man purely because i found him physically attractive and was under the influence of alcohol.,6
missing lectures and avoiding university work for no reason when it had to be done.,3
"my mother, sister and i were thinking about old times, our childhood, and we had a very happy time.",4
i met some nice people during my holdidays. when they left i knew that i would never see them again.,5
sincerely i am a very timid guy and so even in very simple situations sometimes i am ashamed.,6
some time ago i was present at the wedding party of two close friends of mine.,4
when a very near person got into an awkward situation but showed only helplessness and indecision.,1
no response,1
"i was coming back home with my mother when the purse i was carrying got stolen. it was done so swifty that i did not realize what had happened till much later. a lot of money and the keys of the house were lost. i was guilt ridden at my carelessness. i felt terrible as i do not normally loose things and this was quite important, especially the keys.",3
"when i was about to be bitten by my friend's dog, later on it bit me.",2
i felt ashamed one day when my teacher shouted at me in the presence of my boyfriend.,6
when the thing that made my friends and relatives sad happened to them.,5
"when i was studying in the library preparing for a test, two people sitting next to me talked to each other for 20 minutes. there were no other seats so i could not go elsewhere and i did not want to interrupt them, so i could only be angry in my heart.",0
"in some special circumstances l lied to my parents, then felt guilty so i told them the truth and felt free.",3
i felt sad when my father was sick.,5
"i had known the girl for a few months when i proposed to her and this put an end to our friendship, as from then on we started withdrawing from each other. i liked her very much.",3
when my grandmother died of cancer.,5
one day in a crossroad somebody crashed my car. i got out and this person laughed at me. i felt such a great anger that i got in my car and went away.,0
to force someone to do something that suits me.,3
when i was teaching a student started making silly remarks in class.,1
"when i had to undergo the final examination of secondary school, i lived together with a girlfriend. we both were afraid to fail, but it appeard that we both had passed.",4
when i saw hundreds of snakes twisting over one another in a movie.,1
when i noticed obvious marks of old age in a negative sense on a close relative of mine.,5
when for the first time i rode on a motorcycle with my brother. he was going so fast that i felt that i would fall off without my brother realizing it.,2
some days ago i had a slight car accident through my fault.,3
finding out that china is backward in science.,6
"when my parents fight lots of time, when i am the reason of the fight, i feel guilty.",3
"one day i went to town to get my grocery. on my way back, i took a mini bus which was full of drunk students. i felt very disgusted.",1
"a friend of mine lent me his apartment for holidays and besides this he was a fine person. months later i knew that he died tragically in a moto accident. he was very young, and i felt sad and could not believe it until today .",5
"i felt very guilty when i tried to teach swimming to my younger brother, as i myself could not swim very well and my brother had started sinking to the bottom, however my elder brother saved him.",3
when i was confronted by a policeman one night around 11 of the clock. i was afraid when they threatened to take me and my girl to the gallows.,2
a girl i was with went off with another guy.,0
"if i do not go to lectures, i often feel ashamed.",6
one saturday night i did some meaningless work and went to bed very late. next morning i had was very sleepy so i continued sleeping even though i had work to do and i missed the sunday service.,3
"when my brothers were being cruel to my boyfriend, because his flat mate bent back one of my brother's fingers. it was not his fault.",0
i wanted to get rid of a bad habit and it seemed that i had succeeded. however a year later i got the bad habit again. i felt useless as i always found excuses to explain my behaviour. as a result i felt guilty.,3
i told someone that i still had a relationship with a boy although it was finished already 3 months before. that person seriously discussed several things relating that issue. then i felt very miserable because i had told lies.,3
quarreling with classmates.,0
was accused of having hidden intentions in a situation when i believed i was acting honestly and fairly.,6
when i was admitted to the higher institute.,4
during the physics experiment session i did not understand the content of the experiment and did not know how to do it.,5
"climbing a mountain to see a view, towards the top we suddenly came across a ledge with a nearly sheer drop on either side, which i had to cross.",2
when i got accepted to cal.,4
when i saw my younger sister being bothered by a boy she did not know.,0
"when i passsed the m.s.c board exams with first class, which i had not expected.",4
after listening to ghost stories with my classmates i had to back alone to the hostel at night. i had to walk through a long and quiet road and i was scared of meeting a ghost.,2
"i was biking with my boyfriend, the sun shining after a long period of bad beather, afterwards we spent the evening and night together.",4
i felt angry when my mother in law did not handle my daughter properly and she fell down from the bed and hurt her head.,0
"i met a girl 22 years old , married. i liked her. i asked her for a date and i kissed her. i discovered that she lived nearby where i passed every day. i got amused thinking that her husband would be ... or me . i did not talked to her anymore.",1
my old teacher in primary school died.,5
"when i was with a girl who seemed to love me, while i was with her just to go to bed with her.",3
"an uncle of mine who just retired, having worked hard all his life, got a cerebral hemorrhage.",5
when i was accepted as supervisor for a student teacher. the notification came by post.,4
"being with a close friend, in the city, who was involved at the present point in time in outrageous activity.",6
when i do not get any co operation from my friends partners.,0
when a certain girl i believed to be my life partner refused an engagement.,6
on my birthday a friend came to see me unexpectedly and brought me flowers. i usually do not see her very often.,4
"recently, i left my bag in the car of someone who picked me up while hitch hiking. i spent some effort to find out where he lived i succeeded .",6
"my sister came back home and reproached me for not having tidied up the house, although i had been working all morning and she had done nothing.",0
having told a certain lie.,3
when my parents insisted that i take up a teaching career.,1
my grandmother wanted me to help her. i was driving a tractor pulling a dead branch off a tree. i told her she did not respect me.,3
once my father slapped my mother for a small quarrel.,0
i felt very sad when my son died after a short illness.,5
when i was 13 years old i wrote passionate love letters to my boyfriend and i later found out that his sister had read them.,6
i was angry at a university tutorial when an ignorant loudmouth persisted in trying to dominate the conversation.,0
"when i realized that i belonged to a country which is amongst the poorest in the world and that inspite of having the resources we do not utilize them. i was ashamed at myself and my country, shame at the lack of parity between the lifestyles of the citizens.",6
at a social event when none of the guests would help to serve food or clear tables. it was all beneath them.,1
when i do not go to my parents on sunday and phone them to tell them that i have to study. the truth is that i listened to sports on the radio.,3
i got angry at my mother for something trivial. we were in a bad mood because my father was very ill and i knew that my mother really needed support. i had reacted wrongly.,3
"when a man who had a knife grabbed me and threatened me with it, during my holidays in monze.",2
when i passed the grade 7 exam.,4
my parents do not like my friend and told me to stay away from him.,0
"in our class we had a test on nursing, so a friend from the army was caught peeping, by using a paper which had already answers which was written by him. so all of us from the army got ashamed.",6
"i had to undergo an operation in summer and so my family had to stay at home during the holidays. i felt guilty, above all because of my brothers.",3
when i cancelled an appointment with an idle story. afterwards it appeared that the person had looked forward to it and reserved time for it.,3
when i got my results i had made it to the second year .,4
when a thief broke into my house and stole some valuable goods.,0
"when i was 7 8 years old, i woke up one night and found myself alone at home. my mother had gone out to buy cigarattes from a machine.",2
when i received my promotion letter.,4
the first time that i saw a surgeon cut off a leg and put it in a black rubbish bag.,1
when a close friend wilfully cheated me.,1
whenever i see a spider or a snake i feel disgusted.,1
when i met an elephant in the bush.,2
when i first passed a job interview.,4
"my father suddenly fell ill. he stayed for 3 months in the hospital the last month on intensive care of the academic hospital, then he died.",5
staying alone in the room after midnight and reading horror stories.,2
i felt guilty when the truth was known about my impregnating the girl we were staying with.,3
being looked at by someone i do not like.,1
"i was disgusted by my paranoid attitude towards myself, my homework at university and disgusted about my lack of retention. especially in learning another language.",1
when my sister took something that belonged to me without my permission.,0
my father had been alone for a long time because my mother and sister were on holiday. i had not seen him for a long time and when i finally called him i realized that he had been very sad about that.,3
i separated with the one i liked most. she refused all my dates and told me that she had dated another one. my heart seemed to cease beating. i was silent for some time and then i whispered goodbye and left without turning back.,5
"i was hitchhiking and was picked up by a stranger he drove into the woods and wanted to make love with me, i refused and escaped from the car. when walking in the wood and hearing the car i was afraid.",2
when my friend did not pass the high school graduation examinations.,5
i saw part of a prince video with him crawling out of a bath tub.,1
"i moved to a flat. a friend who had lived there before, had left the flat in a terrible mess. i was very angry about that sloppiness and impudence.",0
"my mother told my uncle who is a roman catholic priest redemptist father that i had been living in a de facto relationship for three years. he was very, very angry at me.",6
i felt sad at having to leave my girlfriend after constant problems and failed attempts at reconciliation. my sadness was caused by the irreversibility of the decision.,5
in ward 2a there was a patient suffering from syphilitic paraplegia and had pressure sores. the wounds had offensive smell that only a few people .... the place.,1
"waiting for a bus not coming for a long time, and the bus drivers were having a long lunch.",1
when i heard that my friend had started drinking beer.,5
deceived by other people and ran into trouble.,5
when i first saw a person begging.,0
when i wet my head or bed ? one day my sister discovered it and reported it to the other siblings. so my mother had to scold me.,6
a few weeks back my daughter had very high fever and i was scared that it might lead to brain damage or convulsions.,2
hear a very nice joke made by a friend.,4
when the real madrid team of basket ball qualified for the final of the europe cup at athens.,4
not doing well in an examn which was easy.,6
that a friend had been badly beaten and stabbed many times and the person that did it got away without any punishment from the law.,0
when my husband got picked up in our new car for drunken driving. we had made a pact the other would not drink and so therefore would be the driver for the evening etc. i was not present at the time.,0
when i got into a bus i found that my wallet had been stolen. it was not a great loss from the monetary point of view but i lost some documents identity papers. as a result i had to spend several days in order to get a new one. i will always remember all the work i had to do and the bad treatment i suffered because of the bureaucratic behaviour of the civil servant. i had already had bad luck and they treated me like a criminal. at one point of time i really wanted to quarrel with them.,0
"we were driving a car of a friend of mine when we turned in the wrong direction towards an unknown district, and nearly drove down a precipice.",2
"when i was 10 years old i stained our bench with a fountain pen, i tried to twin the cushions, but then there were colour nuances. then my mother catched me, she saw it and became very angry.",6
when my little sister was born.,4
"when i was hungry, i tried to take the money that my mother had saved up for something else.",6
"the first day that i was close to a dead body, in my third year at unza, school of medicine.",2
"while at primary school, i did not let a friend ring a bell although he would have liked to do it. afterwards i felt bad.",3
when my sister took my things without having asked for my permission first.,0
"when i was 17, i told mum i came in at midnight, when really it was 3.30.",3
"i had a picnic with old classmates, we chatted and played games.",4
"i was jerking me off in my bedroom, when suddenly, my mother came in. she looked at me and immediately left the room.",6
someone who always took care for the key of the sportshall stayed away without letting us know. next time he did as if nothing had happened.,0
"i was sleeping when i heard the neighbours screaming, i peeped through the window and saw a thief trying to enter my neighbour's house.",2
facing the possibility of having a child when it was not either desired or permitted.,3
when i had a little accident with my boss'car.,3
getting university entrance accredited and arriving home from boarding school on accrediting leave.,4
"i feel guilty as i am not working, and even my studies are not progressing.",6
a girl entered in the division where i work and greeted everybody but not me.,0
when i passed my final examination at school.,4
when i do or say something inappropriate which hurts people close to me.,3
when a friend of me came for an unexpected visit.,4
"a person ignored my advice, did not pay any attention to what was saying. she acted as though i was not even there. we were doing group work so everybody had the right to speak yet she just ignored me. she made me feel insignificant.",0
i was afraid when my mother left me alone to live in our house for one month.,2
"when my father suffered with dizziness. he had to be hospitalized, because the physician did not know what was wrong. because his stools were black, i thought it could be cancer.",2
when the relationship with my girlfriend broke up.,5
i felt fear some months ago of losing the person whom i loved when she said to me that she did not love me.,2
"my p.t. instructor also works as a masseur. he wanted to massage me, therefore i had to undress. for the first few times this was not easy for me i got gradually used to it.",6
"i was joyful when i received a present 2 books and a pencil from the headmaster in standard 6 because i had passed, i became no 1 and he said i was one of the pupils who had good behaviour.",4
"when i realised that i had become too emotionally involved with the person i am going out with, and when i began to like someone else and questioned whether i really care about person i am with.",6
when friends and colleagues talk bad about me.,5
"when a begggar approached me for money, i felt disgusted.",1
"when i was in form 4, at secondary school, i was elected as a school library assistant and also the leader of catholic students, so i felt very joyous.",4
i feel this feeling at one and the same degree when i am not prepared to overcome certain obstacle in my life.,6
when a close friend died.,5
after a hard day at the university i also had to make dinner that evening. it failed because of a frying pan which broke.,0
spit and vomit.,1
when i almost drowned myself in the municipal swimming pool that i use to go almost not excaping.,2
"during my first week in graz i met a girl who i had got to know in the train from amsterdam to graz. although i had considered her very sympathetic, we had seperated without changing our adresses.",4
a friend came to tell me that her father invited me to go on holiday with them in benidorm otherwise i could not afford to go on holiday.,4
there was a time when i did not get on well with my sister. i always grumbled at her and said bad things about her to my mother. so my mother always scolded her.,3
not being able to have a party at home with friends.,6
my friend had been telling me about a certain bird which when it cries at night it is the sign that someone will die. so one night i was alone in the house and i heard the cry of the bird and i was afraid.,2
"i read about the national and social spirit and self discipline of the people of developed coutries like you.s.a, england, france, germany etc. comparing this to the indian people i felt guilty as they have no national spirit or self discipline.",3
when i am made to do things in which i see no sense and i waste my time. some time ago i had to participate in a sociological investigation and then i got really angry.,0
when i think about the short time that we live and relate it to the periods of my life when i think that i did not use this short time.,5
"as a little girl, i was sick in the middle of a school day and i vomitted in the basin of the classroom.",6
once again my parents distroyed a relationship.,0
when my mother betrayed me by obtaining money from my husband when we were separated pending divorce.,1
"when as a child i stole, from a friend of mine, the ring she had got in an easter egg.",3
not being able to argue against class leaders.,6
"i went to the dining hall and found that the cooks were cleaning the plates and there was no food for me, and the blue birds security guards were busy eating the food that was supposed to be for me.",0
when i was involved in a traffic accident.,2
during a dance someone slashed my tires and dumped paint on my car. i had four other friends with me that i drove and furthermore it was raining.,0
"my father had a complicated operation. a long time before and also a long time after that, we did not know how he would get over it. during all that time i felt very sad.",5
when they put the blame on me when i scored the third goal at the match.,0
a person misinterpreted what i had told her. i had told her that i had failed to insert a nasogastric tube but she went and scolded the patient that she was being uncooperative.,3
"once, before i had learnt to swim, i stepped on a slippery slope where there was a lot of moss and i slipped into the water. the water was very deep and i could not stand on my feet. i sank and had to use a lot of energy.",2
my mother always took my side. that brought about quarrels with my father. i knew she did not like that and i felt very sorry for that.,3
"when i got to know that the friend i am closest to got engaged, and she was going away. i was overjoyed for her, but also felt frightened as i was very emotionally dependent on her. i did not know what i would do without her.",2
if a guy one is not interested in makes advances.,1
death of paternal grandmother to whom i was very close died of cancer.,5
one of my colleagues accused me of having stolen his iron and i was sure that i had done no such thing.,0
"my mother died of cancer after a 4 year illness i think the most pregnant moment of sadness was the next morning, just as the sun rose.",5
walking in the dark by myself.,2
"when i slapped a nephew who did something that i considered wrong, and i was reprehended for this.",3
"feeling guilt after greed, buying chocolate and pigging out to the point of feeling sick, especially as i am fat.",3
ran into a parking car on a bicycle.,2
when i noticed that i do many things to the pregiudice of myself.,5
a recurrent lovesickness.,4
when i first had a sexual intercourse.,6
"a serious drug error while nursing that i knew i was responsible for patient lived, no complications fortunately .",6
"having been unjustly punished, i feel disgust towards the person responsible.",1
"when i beat up my brother so badly, for not having gone to school, that we had to take him to hospital.",3
when i scored the third goal to my own side at a football match against william murray secondary school and we were badly defeated.,3
"during a football game, another player who was perspiring very strongly ran into me.",1
"i have felt this feeling when a person whom i believe and respect, lied to me.",1
i once caught a letter in my girlfriend's handbag from a certain man. i felt anger.,0
when i almost walked on a snake.,2
i made a very insulting remark against a person whom i care for very much. this event was caused by a third person who did not like the person i insulted.,6
talking with someone i admire a lot.,4
when i learnt that i could do further studies at the chinese university.,4
when my husband and i spent a night by ourselves in a house which was in an area on the outskirts of a large town with which we were not familiar. we heard strange noises outside the house and the house had glass walls so the whole thing was even more frightening.,2
during a summer holiday at a bar i happened to see a dead to the world woman.,1
"i felt very sad when i had to give up something that by right was mine and although i did not get it, a kind of suvenir that people do not give you the right to have.",5
"when i heard that a close relative of mine had given birth at a very young age, in a very remote area and had had very few problems.",4
my mother revealed personal details about me and the negative aspects of my character to other people when i was present but unable to defend myself.,6
when i met again a great friend and talked a little while with him. when i see again another i miss.,4
"i read a book about the situation in south africa, about the terrible violations of human rights. i was disgusted with the white population.",1
as an evening class teacher i got positive feedback. when the atmosphere is good and a kind of relaxed understanding exists.,4
"i am always sad when my boyfriend goes away. he lives and studies in an other city. we have gone steady for 2 and 1 2 years and everything is going very well, but sometime this situation makes me feel bad and very lonely.",5
my father died. i was away at the time and did not know until two days after.,5
i met again a very good friend whom i had not seen for a long time.,4
being made to look like a fool by a girl.,0
"when my little brother passed away mysteriously, at least from what i was told about it.",5
i was walking home with a friend at night along a quiet street. something started rustling in the bush it was an exhibitionist.,2
family member survived an operation.,4
i thought that the guy i had been associating with for over a year went out 2 or 3 times with a high school girl whom he claimed not to like.,1
saw a snake unexpectedly.,2
few years ago my father was very ill. he stayed at a hospital for a long time. then i experienced that terrible feeling that i might lose him.,2
when i complained about a colleague to the manager and he told her that someone had complained this colleague came to me believing that i liked her.,3
"when the teacher asked me a question in class, concerning something i had read earlier, and i did not know the answer, so i felt ashamed in front of the whole class.",6
"when my ex husband left our house, and the children cried because he was not coming back.",3
before important sports events.,2
when someone told a secret i told them not to tell.,0
when a man spoke very sexistly in the company of some friends of mine.,1
i had a misunderstanding with my father and after some time i found that i had been wrong.,6
"one day i lent my tennis i just had washed to my sister because she asked it. i asked her not to soil it as i had just washed it. next day i looked at the tennis, and it was dirty with wax. she could not have soiled it. it was lack of consideration. i felt very angry.",0
when my mother's new husband treated her and my brothers and sisters badly.,1
"when relatives have acted strangely, and unfriendly towards me.",6
the disease and subsequent death of a close acquaintance. sadness was accompanied with feelings of powerlessness i also experienced sadness in the situation described under guilt .,5
i went to the apartment of my boyfriend and saw some people before his door. i thought that something had happened.,2
the day i was told that i had been accepted as a student of economics.,4
finding out i am not chosen for the english lectures.,5
"when i went up the stairs in a high, dark house full of shadows, passed a door and had the feeling that someone or something was behind me, although i knew i was alone.",2
when i went to a disco with a friend i started behaving badly embarrassing him without reason.,6
staying in the room alone at night.,2
"i am the secretary of an association, and during the last meeting i forgot to take the minutes.",3
my parents did not approve my choice of a boyfriend now an ex boyfriend . he happened to be 13 years older than me and he was considered completely unsuitable for me. idiot.,0
i was angry about 3 months ago and i kicked backwards against the wall. it caved in and so i had to show it to my parents. i had been angry after my mother said something to me about not being able to find clothes in my size something that i am sensitive about. 6' 5'' 210,6
i was not sure whether i should help an old woman going down a flight of stairs. i just watched her and saw how difficult it was for her to do it.,3
"i had a friend who was very kind to me. i tried my best to like him and understand him but when i was with him i could not help rejecting, criticizing and blaming him. i wanted to get away from him as soon as possible.",1
when my gradmother died. i felt very sad then ... the feeling started to be worse after a while.,5
when my parents complimented me very nicely on something.,4
"when my grandmother passed away. we had been waiting for it as she had been sick for years, but when it happened i found it hard to accept.",5
when i confessed to my girl friend now my wife that i had betrayed her with another woman.,6
my first girlfriend. i had the feeling that she was going out with me only because of my defect.,6
"yesterday in the elevator a man started smoking, this is something i just can not tolerate.",1
"got a package from my parents, without even a small note enclosed.",5
friend's fianct left her for me.,3
"i realised that someone was insidiously attempting to shit me off i was disgusted with him for doing so, because i afforded him with no excuse to do so.",1
when something went wrong for me i lashed out at someone else whom i loved and who was not in any way responsible for what had happened my sister .,3
i was keeping a friend's library book which went overdue. my friend was charged for the delay in returning the book to the library. i felt guilty when i realised i was responsible.,3
"i do not use to lie to my parets about what i do, and the two times that i felt anger were when they doubted me i said that i was going to the club, and they did not believe me because the day before they had met me at fliperama. i had the wish to kill them.",0
my mother was working with a knife and we were all laughing heartily. she was not able to control the knife and stuck it deep into her hand.,5
"i had to go to the dentist's. when he touched my tooth with his drill, i was terribly aftaid of the pain i would feel any moment.",2
i was wearing a slit tight dress at a disco and it burst open.,6
this happened when i was selected to go to secondary school to start form i in october 1980.,4
a lie on the part of a person close to me.,1
when i was giving private tutorials to my student he would not concentrate and was lazy. he had not done the home work that i had assigned and his academic level was very low. it was a nuisance.,1
doing unexpectedly well in an examn.,4
"truely, i got very ashamed when my brother was sent out of business machines limited company due to improper handling of the office equipment in sales services.",6
during a party i overheard a conversation about china. when i wanted to give my opinion one of the people came out to be chinese and his opinion was right of course.,6
"one morning i was standing at the bus stop and the bus passed by without stopping, even though there were only 8 10 passengers inside. i felt angry at the rude behaviour of the bus driver and conductor.",0
when a close friend failed to live up to the expectations i had of him thereby causing pain to his spouse. i believe that my anger was probably a reaction of fear that i would not be able to live up to my own expectations.,0
when i had an argument with my grandfather the day my younger brother was born.,3
my class leader told me the university will not let all of us go to your lectures because we are not all english class.,0
it was the first time that i gave a birthday present to my friend. she wrote me a letter as she is my girlfriend. the content of the letter was so sweet that it made me feel very happy.,4
"my superior blamed me for some neglects at work in front of others. in fact, the task in question was not supposed to be done by me.",0
"during lectures, i sensed an unexpressed understanding with a boy i did not know. we exchange glances i think he likes me, and i like him too. perhaps he has fallen in love with me .........",4
when i walk through streets late at night. this is because i and my friends were attacked one night without any reason for it.,2
i was scared when i realized that i might miss the train which i was supposed to take. i was 1500 kilometres away from home and when i heard the depart whistle i was still 150 feet away from the train. i finally made it.,2
i was afraid when my first boyfriend threatened to make an end to our relationship because he did not love me enough while i loved him very much.,2
i discovered some pornographic literature in a workmates drawers. the literature featured pictures of naked women defecating on one another.,1
i felt sad when my boyfriend and i were apart for some time.,5
"when i encountered not only with my father's lack of understanding but also with his unwillingness to understand me as a parent, as far as things for which i not he have proves to be right are concerned.",0
"being alone in europe and having to catch a train and bus to the airport, then board the plane alone.",2
when my mother was robbed in a shop.,2
"when my natural parents name would show up on papers and not my, what i call real name.",6
finding out that i was deceived by a friend.,0
when i can see my parents because now i am far from them.,4
when i was a child i was afraid of big dogs. one day when i came home a big dog was laying in front of our door. i was so frightened that i did not dare to enter the door and i waited until somebody passed by.,2
the hero was chased by a terrible vampire in a suspense and horror film shown on t.v.,2
i feel anger when somebody forbids me to do something.,0
when my partner was attacked and lost three teeth.,0
when a boy who was drunk came into my room and misbehaved in the presence of my boyfriend.,0
on the train a drunk person touched my baby and i reacted very disapprovingly. i felt ashamed later as the person had not been aggressive though he could have been.,6
deception from a person i loved very much.,1
"when i patronized a certain tavern which had prostitutes, it was almost a brothel.",1
i was sad when i heard that my cousin died because of being bewitched by her husband's second wife.,5
"when i stayed in the house of friends, i washed my face and wanted to dry it with a towel. this towel seemed to have been used over a long time already. it smelled indefinably awful.",1
i went to a restaurant with my boyfriend for dinner. there we saw a couple. the man of the couple was a negro and he had not manners for eat.,1
my third grade teacher caught me cheating on a spelling test. i could not spell australia and she said in a loud voice something like we do not have cheaters in my class .,6
when i was accepted as a student.,4
when i was a child i played my mother a nasty trick to make her feel hurt.,6
when my father a 4th 5th generation colonial from eng. attacked me verbally about my chosen partner. a man whom he discarded because his colour skin was not white. his ultimate disgust saddned me.,5
finding out that a boy i do not like is in love with me.,2
when a close friend of mine who was with me in first year could not make it to the second year.,5
this happened when one of my uncles died just whan i was planning to go and visit him during the next holidays.,5
my friend started to misunderstand and hurt me.,2
"i was to meet a girl in a discotheque. she was very pretty and i was very happy. but she did not turn up. thank god, there were some other friends there and i was able to have a more or less good time.",5
"when my grandfather was sick, and died i felt more sad, though, when he was sick.",5
when i could study at university.,4
a bad smelling cucumber.,1
"i was with a girl one night and then did not call her again, although she had asked me to do so.",3
my old boyfriend yes the same one asked me out. we had a good time. then he asked me out the following week. he actually took interest.,4
"when i got an unexpected letter from a guy, who had been my school mate.",4
"my mother had just been teaching me how to crochet, which is thought highly improper for a boy in a town. just when we finished, a neighbour walked in.",6
when i passed the b.a exams with first class results.,4
"when i lost my study grant without having attended any exam in the career i had started, and it was too late to cancel my registration.",3
"when i stole a book in class and the teacher caught me, the rest of the class laughed at my attempt.",6
"in the army, i had been in hospital for two weeks and as soon as i returned to the company, a sergeant ordered me to fetch a load on the tractor trailer.",1
parents finding out i smoked.,6
when the real madrid football team lost against the inter in the you.e.f.a cup.,0
